sample_id,patch_name,patch_row,patch_col,timepoint,concentration,label,cell_count,soma_area_mean,soma_area_total,perimeter_mean,circularity_mean,eccentricity_mean,solidity_mean,neurite_length,branch_count,neurite_density
A172_Phase_A7_1_00d12h00m_1_pre,A172_Phase_A7_1_00d12h00m_1_pre_r1c1.png,1,1,after,,,4,857.0,3428.0,204.73759005323595,0.29884313533981427,0.8610080652897998,0.6778870089224247,464,75,0.1353558926487748
A172_Phase_A7_1_00d12h00m_1_pre,A172_Phase_A7_1_00d12h00m_1_pre_r1c2.png,1,2,after,,,3,1139.6666666666667,3419.0,222.33606289848763,0.28219323128704143,0.76577035807186,0.7118265728307391,388,71,0.11348347470020474
A172_Phase_A7_1_00d12h00m_1_pre,A172_Phase_A7_1_00d12h00m_1_pre_r2c0.png,2,0,after,,,3,407.6666666666667,1223.0,137.54891766057523,0.3262448825192531,0.676580384813699,0.73042950452239,231,71,0.18887980376124286
A172_Phase_A7_1_00d12h00m_1_pre,A172_Phase_A7_1_00d12h00m_1_pre_r2c1.png,2,1,after,,,4,409.5,1638.0,139.96651326793298,0.285723746759956,0.7645950378827682,0.6117952482021104,322,73,0.19658119658119658
A172_Phase_A7_1_00d12h00m_1_pre,A172_Phase_A7_1_00d12h00m_1_pre_r2c2.png,2,2,after,,,1,367.0,367.0,161.84671708797583,0.17606301681052955,0.8827101949225065,0.49796472184531887,99,25,0.26975476839237056
A172_Phase_A7_1_00d12h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre_r0c0.png,0,0,after,,,2,638.5,1277.0,242.87667734976196,0.28634184198126894,0.786300886340606,0.6060462284926503,275,63,0.2153484729835552
A172_Phase_A7_1_00d12h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre_r0c1.png,0,1,after,,,3,1079.0,3237.0,280.01695509211066,0.29601815595053843,0.8941742025559839,0.724190145450684,526,124,0.16249613839975285
A172_Phase_A7_1_00d12h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre_r0c2.png,0,2,after,,,4,355.5,1422.0,165.38225099390857,0.22012759378587338,0.7987953360347522,0.5874036523608286,364,81,0.2559774964838256
A172_Phase_A7_1_00d12h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre_r1c0.png,1,0,after,,,3,994.0,2982.0,219.30459342882818,0.31526213523621477,0.890133776399359,0.7814562308375846,418,94,0.14017437961099932
A172_Phase_A7_1_00d12h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre_r1c1.png,1,1,after,,,3,466.6666666666667,1400.0,158.75602444176178,0.3052949080941309,0.7914130749030908,0.7043820746510437,287,84,0.205
A172_Phase_A7_1_00d12h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre_r1c2.png,1,2,after,,,2,431.0,862.0,169.2462120245875,0.22572788175007014,0.9586269516443948,0.6837438520898576,193,65,0.22389791183294663
A172_Phase_A7_1_00d12h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre_r2c0.png,2,0,after,,,4,332.75,1331.0,134.93250352560273,0.3039938006528563,0.7228543347186789,0.6670245284228573,294,81,0.22088655146506386
A172_Phase_A7_1_00d12h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre_r2c1.png,2,1,after,,,5,471.0,2355.0,176.80428560496185,0.23956919563162726,0.8915057030581567,0.6555064355558315,490,127,0.208067940552017
A172_Phase_A7_1_00d12h00m_2_pre,A172_Phase_A7_1_00d12h00m_2_pre_r2c2.png,2,2,after,,,5,479.0,2395.0,163.81484117468898,0.2297145392596077,0.7513543635421218,0.5957891228184787,507,140,0.2116910229645094
A172_Phase_A7_1_00d12h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre_r0c0.png,0,0,after,,,3,572.3333333333334,1717.0,211.45247703346013,0.17520164931046303,0.7490454030300283,0.5902026058212383,392,94,0.22830518345952241
A172_Phase_A7_1_00d12h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre_r0c1.png,0,1,after,,,2,2035.0,4070.0,285.6579002700189,0.3503751919073812,0.8702381280840037,0.7745685462417753,330,31,0.08108108108108109
A172_Phase_A7_1_00d12h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre_r0c2.png,0,2,after,,,3,1241.6666666666667,3725.0,238.07786181329303,0.28883119633292603,0.9056358311897249,0.751491666774,420,82,0.11275167785234899
A172_Phase_A7_1_00d12h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre_r1c0.png,1,0,after,,,2,1109.5,2219.0,416.03710293672253,0.1830799134515037,0.8440203171379261,0.5247663198773679,471,99,0.21225777377196936
A172_Phase_A7_1_00d12h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre_r1c1.png,1,1,after,,,5,614.2,3071.0,174.01849916733494,0.33627570436681414,0.8446713967970236,0.6775555969382377,478,130,0.1556496255291436
A172_Phase_A7_1_00d12h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre_r1c2.png,1,2,after,,,4,674.5,2698.0,213.4061146012848,0.19718656772074244,0.7904117437740933,0.5613389749472043,489,108,0.18124536693847293
A172_Phase_A7_1_00d12h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre_r2c0.png,2,0,after,,,4,239.25,957.0,116.3599115501348,0.23189964419877224,0.8974694347154946,0.5764488792090884,265,64,0.2769070010449321
A172_Phase_A7_1_00d12h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre_r2c1.png,2,1,after,,,4,466.25,1865.0,143.536056916196,0.2662113367121653,0.8538191499437673,0.7210397570919238,350,79,0.1876675603217158
A172_Phase_A7_1_00d12h00m_4_pre,A172_Phase_A7_1_00d12h00m_4_pre_r2c2.png,2,2,after,,,4,666.5,2666.0,222.16068709209222,0.19715419554541622,0.8113276955937849,0.6121635379667245,549,145,0.2059264816204051
A172_Phase_A7_1_00d16h00m_1_pre,A172_Phase_A7_1_00d16h00m_1_pre_r0c0.png,0,0,after,,,3,399.3333333333333,1198.0,151.06566850447328,0.20527516236505783,0.7901628557932203,0.619985478651893,290,80,0.24207011686143573
A172_Phase_A7_1_00d16h00m_1_pre,A172_Phase_A7_1_00d16h00m_1_pre_r0c1.png,0,1,after,,,2,1021.0,2042.0,228.2731239591687,0.29160834666964264,0.8115183372340737,0.7456355354313461,308,69,0.15083251714005877
A172_Phase_A7_1_00d16h00m_1_pre,A172_Phase_A7_1_00d16h00m_1_pre_r0c2.png,0,2,after,,,4,893.0,3572.0,241.17540571785364,0.22692621123863882,0.8798449774413867,0.5815973671414025,564,106,0.15789473684210525
A172_Phase_A7_1_00d16h00m_1_pre,A172_Phase_A7_1_00d16h00m_1_pre_r1c0.png,1,0,after,,,2,456.0,912.0,139.5893577750951,0.2919176605623317,0.8201859270625167,0.7094589129731479,177,50,0.19407894736842105
A172_Phase_A7_1_00d16h00m_1_pre,A172_Phase_A7_1_00d16h00m_1_pre_r1c1.png,1,1,after,,,3,907.6666666666666,2723.0,278.5692398419415,0.16742595535403373,0.9279914363008781,0.5122602645566817,487,102,0.17884686008079323
A172_Phase_A7_1_00d16h00m_1_pre,A172_Phase_A7_1_00d16h00m_1_pre_r1c2.png,1,2,after,,,2,1533.5,3067.0,327.64318164425754,0.1819576867507977,0.8553844725319673,0.6616304816396912,419,90,0.13661558526247147
A172_Phase_A7_1_00d16h00m_1_pre,A172_Phase_A7_1_00d16h00m_1_pre_r2c0.png,2,0,after,,,2,193.0,386.0,115.47970773009196,0.21441377619548907,0.7596196102151132,0.5166076496644652,139,40,0.3601036269430052
A172_Phase_A7_1_00d16h00m_1_pre,A172_Phase_A7_1_00d16h00m_1_pre_r2c1.png,2,1,after,,,2,746.5,1493.0,326.3563850798539,0.0988162988572024,0.9046549869495148,0.3926563653133579,386,116,0.25853985264567986
A172_Phase_A7_1_00d16h00m_1_pre,A172_Phase_A7_1_00d16h00m_1_pre_r2c2.png,2,2,after,,,1,183.0,183.0,120.7401153701776,0.15774579122058582,0.8107451463764528,0.45073891625615764,62,14,0.33879781420765026
A172_Phase_A7_1_00d16h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre_r0c0.png,0,0,after,,,2,907.5,1815.0,211.2228714274745,0.22633840072302963,0.8809322961191917,0.6613590702413796,270,61,0.1487603305785124
A172_Phase_A7_1_00d16h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre_r0c1.png,0,1,after,,,3,676.6666666666666,2030.0,254.35603640634508,0.19672371559592783,0.8792639227496976,0.5330111231042435,462,137,0.22758620689655173
A172_Phase_A7_1_00d16h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre_r0c2.png,0,2,after,,,2,380.5,761.0,152.3644840409422,0.1989707861125919,0.8666024235608129,0.5744703916742128,187,58,0.2457293035479632
A172_Phase_A7_1_00d16h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre_r1c0.png,1,0,after,,,4,795.5,3182.0,223.6858133579393,0.1985107671316855,0.8434277655164424,0.6448805057168091,560,125,0.1759899434318039
A172_Phase_A7_1_00d16h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre_r1c1.png,1,1,after,,,5,320.2,1601.0,133.15554826343268,0.21824268601479044,0.8887253427266149,0.5668869239778207,382,102,0.2386008744534666
A172_Phase_A7_1_00d16h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre_r1c2.png,1,2,after,,,2,246.0,492.0,89.84062043356595,0.43085362691300555,0.9080650557773331,0.7815591215203532,85,18,0.17276422764227642
A172_Phase_A7_1_00d16h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre_r2c0.png,2,0,after,,,2,265.5,531.0,111.41168824543142,0.2579355336366178,0.6823201903959996,0.6511488444174921,121,36,0.2278719397363465
A172_Phase_A7_1_00d16h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre_r2c1.png,2,1,after,,,5,422.0,2110.0,133.3212336883819,0.3082039794335712,0.7113369948827757,0.725596419780361,409,98,0.1938388625592417
A172_Phase_A7_1_00d16h00m_2_pre,A172_Phase_A7_1_00d16h00m_2_pre_r2c2.png,2,2,after,,,4,312.0,1248.0,121.82159082212874,0.3002868608833724,0.8198158755062415,0.6628966532848583,260,72,0.20833333333333334
A172_Phase_A7_1_00d16h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre_r0c0.png,0,0,after,,,3,431.6666666666667,1295.0,134.2155843272419,0.43603696113048657,0.6955150232704549,0.747224166285589,201,55,0.1552123552123552
A172_Phase_A7_1_00d16h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre_r0c1.png,0,1,after,,,3,948.0,2844.0,223.14486518888523,0.19477098318019448,0.8622413108281761,0.5783164663462043,379,57,0.13326300984528833
A172_Phase_A7_1_00d16h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre_r0c2.png,0,2,after,,,2,434.5,869.0,176.34976541518077,0.26212231560639937,0.7932558977049388,0.641374445329389,207,58,0.238204833141542
A172_Phase_A7_1_00d16h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre_r1c0.png,1,0,after,,,1,171.0,171.0,121.49747468305831,0.1455698625458062,0.8641999903870805,0.4033018867924528,63,21,0.3684210526315789
A172_Phase_A7_1_00d16h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre_r1c1.png,1,1,after,,,3,694.3333333333334,2083.0,183.3715968044204,0.2248563485604361,0.9026153086098055,0.5928980488867865,280,42,0.13442150744119058
A172_Phase_A7_1_00d16h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre_r1c2.png,1,2,after,,,2,414.0,828.0,116.37920266670363,0.45245867817105256,0.7067982081499984,0.7510094496286742,161,39,0.19444444444444445
A172_Phase_A7_1_00d16h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre_r2c0.png,2,0,after,,,3,358.3333333333333,1075.0,147.99866512888104,0.19896524264021986,0.6954376435787891,0.6216321884131695,261,63,0.2427906976744186
A172_Phase_A7_1_00d16h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre_r2c1.png,2,1,after,,,2,615.0,1230.0,235.96246378738883,0.15895514931274668,0.9564947210738756,0.6099629317770487,303,89,0.24634146341463414
A172_Phase_A7_1_00d16h00m_3_pre,A172_Phase_A7_1_00d16h00m_3_pre_r2c2.png,2,2,after,,,1,410.0,410.0,232.68733752154176,0.09515863860201439,0.8406153497043963,0.5249679897567221,125,42,0.3048780487804878
A172_Phase_A7_1_00d16h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre_r0c0.png,0,0,after,,,2,536.5,1073.0,267.8913959755234,0.09471821260138885,0.9439261845336615,0.5089753233648289,348,101,0.32432432432432434
A172_Phase_A7_1_00d16h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre_r0c1.png,0,1,after,,,4,757.75,3031.0,247.9492693252299,0.265304921615601,0.8870699813969035,0.6932273959902425,621,164,0.2048828769383042
A172_Phase_A7_1_00d16h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre_r0c2.png,0,2,after,,,3,1058.3333333333333,3175.0,236.98513694894237,0.22999419587385586,0.9183031694494218,0.6841609714109776,427,83,0.13448818897637796
A172_Phase_A7_1_00d16h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre_r1c0.png,1,0,after,,,5,328.4,1642.0,140.0668181006535,0.22330969184559107,0.7793312326565351,0.6067746022052366,401,106,0.24421437271619975
A172_Phase_A7_1_00d16h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre_r1c1.png,1,1,after,,,4,357.75,1431.0,152.72844507162114,0.33230832621528,0.8359006108739072,0.6087768447057458,291,56,0.20335429769392033
A172_Phase_A7_1_00d16h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre_r1c2.png,1,2,after,,,3,543.3333333333334,1630.0,206.56685895029602,0.15764829935978145,0.8714697318938599,0.5021352309713009,331,92,0.20306748466257668
A172_Phase_A7_1_00d16h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre_r2c0.png,2,0,after,,,1,223.0,223.0,74.01219330881976,0.5115736632843717,0.7094611961089309,0.7743055555555556,37,8,0.16591928251121077
A172_Phase_A7_1_00d16h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre_r2c1.png,2,1,after,,,3,826.0,2478.0,281.4920753756661,0.141691667484552,0.9111592494244376,0.5330965912141747,505,112,0.20379338175948344
A172_Phase_A7_1_00d16h00m_4_pre,A172_Phase_A7_1_00d16h00m_4_pre_r2c2.png,2,2,after,,,2,734.0,1468.0,388.6523266258723,0.08833302538176223,0.7719504932756707,0.46336137356319324,451,142,0.3072207084468665
A172_Phase_A7_1_00d20h00m_1_pre,A172_Phase_A7_1_00d20h00m_1_pre_r0c0.png,0,0,after,,,1,427.0,427.0,116.77564927611034,0.3934895088220508,0.654697654476902,0.8455445544554455,71,11,0.16627634660421545
A172_Phase_A7_1_00d20h00m_1_pre,A172_Phase_A7_1_00d20h00m_1_pre_r0c1.png,0,1,after,,,4,597.25,2389.0,153.8200666585263,0.28852966218997167,0.7945519839696629,0.7238885294982773,397,97,0.16617831728756802
A172_Phase_A7_1_00d20h00m_1_pre,A172_Phase_A7_1_00d20h00m_1_pre_r0c2.png,0,2,after,,,4,802.75,3211.0,234.4979976933216,0.21152980453574258,0.7953219301017245,0.571791689295151,527,114,0.1641233260666459
A172_Phase_A7_1_00d20h00m_1_pre,A172_Phase_A7_1_00d20h00m_1_pre_r1c0.png,1,0,after,,,3,445.3333333333333,1336.0,146.57260693119704,0.26799500602550935,0.8973030418322425,0.7010799240492567,233,45,0.17440119760479042
A172_Phase_A7_1_00d20h00m_1_pre,A172_Phase_A7_1_00d20h00m_1_pre_r1c1.png,1,1,after,,,4,496.0,1984.0,173.90306627407986,0.21713442861629131,0.7986401852754069,0.6007235924456514,427,105,0.21522177419354838
A172_Phase_A7_1_00d20h00m_1_pre,A172_Phase_A7_1_00d20h00m_1_pre_r1c2.png,1,2,after,,,3,710.3333333333334,2131.0,221.23555783509929,0.17105075743090503,0.7533008090949282,0.6296731287328735,401,103,0.18817456593148757
A172_Phase_A7_1_00d20h00m_1_pre,A172_Phase_A7_1_00d20h00m_1_pre_r2c0.png,2,0,after,,,4,387.75,1551.0,153.08047429861193,0.2596433063145822,0.8535473733670537,0.6642166460743919,365,93,0.23533204384268214
A172_Phase_A7_1_00d20h00m_1_pre,A172_Phase_A7_1_00d20h00m_1_pre_r2c1.png,2,1,after,,,1,268.0,268.0,80.3908729652601,0.5211121134908455,0.6710431314248703,0.7465181058495822,44,16,0.16417910447761194
A172_Phase_A7_1_00d20h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre_r0c0.png,0,0,after,,,1,465.0,465.0,178.12489168102783,0.1841677534341588,0.7386359679283373,0.6858407079646017,100,26,0.21505376344086022
A172_Phase_A7_1_00d20h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre_r0c1.png,0,1,after,,,2,750.0,1500.0,304.82085117392114,0.11196456262963758,0.7644909632240988,0.5146588106784065,331,91,0.22066666666666668
A172_Phase_A7_1_00d20h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre_r0c2.png,0,2,after,,,4,441.0,1764.0,168.10712472806148,0.19977691883174414,0.8382086803841264,0.5416968490783487,389,93,0.2205215419501134
A172_Phase_A7_1_00d20h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre_r1c0.png,1,0,after,,,4,682.5,2730.0,175.1974836564958,0.2766311191167197,0.7983767603399401,0.6992731171459665,431,93,0.15787545787545787
A172_Phase_A7_1_00d20h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre_r1c1.png,1,1,after,,,2,279.5,559.0,122.03300858899107,0.2305970144757976,0.8541309857755617,0.5029810996563574,146,41,0.26118067978533094
A172_Phase_A7_1_00d20h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre_r1c2.png,1,2,after,,,2,366.5,733.0,206.3203281636579,0.11284175600388147,0.908861177294517,0.38766006549290294,249,80,0.339699863574352
A172_Phase_A7_1_00d20h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre_r2c0.png,2,0,after,,,1,417.0,417.0,128.71067811865476,0.3163127968041995,0.7304231314707977,0.7794392523364486,74,22,0.1774580335731415
A172_Phase_A7_1_00d20h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre_r2c1.png,2,1,after,,,2,468.5,937.0,137.25788232314397,0.30698508885225806,0.7925355910434662,0.7529926156237854,183,40,0.19530416221985059
A172_Phase_A7_1_00d20h00m_2_pre,A172_Phase_A7_1_00d20h00m_2_pre_r2c2.png,2,2,after,,,3,410.0,1230.0,149.88428321204518,0.34081427775236145,0.7394304329459455,0.6621688973245682,276,90,0.22439024390243903
A172_Phase_A7_1_00d20h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre_r0c0.png,0,0,after,,,4,228.25,913.0,116.63503781598186,0.22986465493538477,0.7934987774703536,0.5032774349215123,243,61,0.2661555312157722
A172_Phase_A7_1_00d20h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre_r0c1.png,0,1,after,,,3,782.3333333333334,2347.0,211.22371319978842,0.23290830392075001,0.9142385264602403,0.6803291581457637,421,124,0.1793779292714103
A172_Phase_A7_1_00d20h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre_r0c2.png,0,2,after,,,2,406.5,813.0,123.44722215136414,0.33196858405548546,0.6103594180402265,0.8002903227094655,148,34,0.1820418204182042
A172_Phase_A7_1_00d20h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre_r1c0.png,1,0,after,,,2,344.5,689.0,148.6218433538229,0.30004562999804735,0.9107106162683836,0.6372720217306946,194,61,0.28156748911465895
A172_Phase_A7_1_00d20h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre_r1c1.png,1,1,after,,,3,293.3333333333333,880.0,156.90390804639375,0.18158408830221728,0.9001995452713795,0.5348877618085704,280,81,0.3181818181818182
A172_Phase_A7_1_00d20h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre_r2c0.png,2,0,after,,,2,504.0,1008.0,157.3644840409422,0.22826213161470832,0.7692433556634335,0.5574709452223237,177,50,0.17559523809523808
A172_Phase_A7_1_00d20h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre_r2c1.png,2,1,after,,,1,198.0,198.0,84.8050865276332,0.34596427191808565,0.26507911672825224,0.6851211072664359,53,13,0.2676767676767677
A172_Phase_A7_1_00d20h00m_3_pre,A172_Phase_A7_1_00d20h00m_3_pre_r2c2.png,2,2,after,,,2,295.0,590.0,150.05077554195745,0.23315255357604578,0.9219058428752251,0.5092611404578085,165,41,0.2796610169491525
A172_Phase_A7_1_00d20h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre_r0c0.png,0,0,after,,,1,272.0,272.0,112.94112549695427,0.26796282359901347,0.5498108135859404,0.6017699115044248,85,28,0.3125
A172_Phase_A7_1_00d20h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre_r0c1.png,0,1,after,,,3,1021.0,3063.0,406.49277272268387,0.08925166980115251,0.9456656320657838,0.4753032660524861,748,202,0.24420502775057135
A172_Phase_A7_1_00d20h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre_r0c2.png,0,2,after,,,4,640.75,2563.0,223.21677477306463,0.1870159824537685,0.8769247449164125,0.6156669286473977,549,141,0.21420210690596958
A172_Phase_A7_1_00d20h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre_r1c0.png,1,0,after,,,2,742.0,1484.0,286.69343417595167,0.1171700574952215,0.9385328202740248,0.5673140839218944,332,94,0.22371967654986524
A172_Phase_A7_1_00d20h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre_r1c1.png,1,1,after,,,2,216.0,432.0,70.31980515339464,0.6166390141141085,0.8107378704243129,0.7962453728186145,57,16,0.13194444444444445
A172_Phase_A7_1_00d20h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre_r1c2.png,1,2,after,,,3,460.0,1380.0,168.8646583776966,0.24656110705171222,0.8557940948226385,0.5976146006733654,290,76,0.21014492753623187
A172_Phase_A7_1_00d20h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre_r2c0.png,2,0,after,,,1,714.0,714.0,171.74621202458752,0.3041821613489051,0.8202699252176768,0.690522243713733,109,33,0.15266106442577032
A172_Phase_A7_1_00d20h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre_r2c1.png,2,1,after,,,2,405.5,811.0,183.7786976033153,0.14378893735453785,0.9530550839336549,0.4903266780923592,223,59,0.2749691738594328
A172_Phase_A7_1_00d20h00m_4_pre,A172_Phase_A7_1_00d20h00m_4_pre_r2c2.png,2,2,after,,,2,366.5,733.0,155.9355518528077,0.18063845798567674,0.7953744211399061,0.6196767779897364,192,55,0.26193724420190995
A172_Phase_A7_1_01d00h00m_1_pre,A172_Phase_A7_1_01d00h00m_1_pre_r0c0.png,0,0,after,,,1,206.0,206.0,88.76955262170046,0.3285103236604892,0.7948760382226112,0.64375,49,12,0.23786407766990292
A172_Phase_A7_1_01d00h00m_1_pre,A172_Phase_A7_1_01d00h00m_1_pre_r0c1.png,0,1,after,,,2,824.5,1649.0,224.94774516162744,0.1916384164194293,0.8652933810386023,0.5500415993937198,286,68,0.17343844754396603
A172_Phase_A7_1_01d00h00m_1_pre,A172_Phase_A7_1_01d00h00m_1_pre_r0c2.png,0,2,after,,,3,714.0,2142.0,304.3364115719965,0.10417084153337026,0.7652274436373508,0.41044505887131283,524,133,0.2446311858076564
A172_Phase_A7_1_01d00h00m_1_pre,A172_Phase_A7_1_01d00h00m_1_pre_r1c0.png,1,0,after,,,3,662.3333333333334,1987.0,200.59054822091784,0.20822033065925782,0.9024807299186645,0.6037592556388166,367,82,0.18470055359838952
A172_Phase_A7_1_01d00h00m_1_pre,A172_Phase_A7_1_01d00h00m_1_pre_r1c1.png,1,1,after,,,4,585.75,2343.0,218.09697859310748,0.21546036894275733,0.9191149649382157,0.6350203572062798,499,117,0.2129748186086214
A172_Phase_A7_1_01d00h00m_1_pre,A172_Phase_A7_1_01d00h00m_1_pre_r1c2.png,1,2,after,,,2,1025.0,2050.0,223.36753236814712,0.27259544498632043,0.8984271598056737,0.7122866691706244,256,39,0.1248780487804878
A172_Phase_A7_1_01d00h00m_1_pre,A172_Phase_A7_1_01d00h00m_1_pre_r2c0.png,2,0,after,,,4,378.0,1512.0,156.51676579962717,0.21560233901413942,0.8282144800221084,0.5533301678205075,380,109,0.25132275132275134
A172_Phase_A7_1_01d00h00m_1_pre,A172_Phase_A7_1_01d00h00m_1_pre_r2c1.png,2,1,after,,,4,455.0,1820.0,187.62058069535206,0.21039264398510993,0.8101633995796023,0.5048120388501265,452,135,0.24835164835164836
A172_Phase_A7_1_01d00h00m_1_pre,A172_Phase_A7_1_01d00h00m_1_pre_r2c2.png,2,2,after,,,1,276.0,276.0,80.76955262170048,0.5316472739860185,0.7058134353805295,0.8817891373801917,48,8,0.17391304347826086
A172_Phase_A7_1_01d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre_r0c0.png,0,0,after,,,2,413.0,826.0,184.02743494484446,0.14506691667252272,0.7975520548252002,0.5107846829880729,228,55,0.27602905569007263
A172_Phase_A7_1_01d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre_r0c1.png,0,1,after,,,2,827.5,1655.0,254.79393923933998,0.15566229414846766,0.9137585471971181,0.5457187432853758,297,67,0.17945619335347432
A172_Phase_A7_1_01d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre_r0c2.png,0,2,after,,,4,430.75,1723.0,178.73732854810433,0.1868710717090627,0.9151973769326546,0.5679553377241211,407,102,0.23621590249564714
A172_Phase_A7_1_01d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre_r1c0.png,1,0,after,,,3,744.0,2232.0,230.8430013252114,0.26066432779823906,0.8314675835995667,0.6357031886168688,428,110,0.1917562724014337
A172_Phase_A7_1_01d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre_r1c1.png,1,1,after,,,2,199.5,399.0,97.27564927611034,0.2687890320185482,0.796456093077498,0.648871728226664,100,26,0.2506265664160401
A172_Phase_A7_1_01d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre_r1c2.png,1,2,after,,,1,501.0,501.0,133.3259018078045,0.354175511741003,0.4285690920892678,0.7889763779527559,99,22,0.19760479041916168
A172_Phase_A7_1_01d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre_r2c0.png,2,0,after,,,4,410.0,1640.0,156.22844507162114,0.21616793604535361,0.6247900107636358,0.6447161282205813,403,127,0.24573170731707317
A172_Phase_A7_1_01d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre_r2c1.png,2,1,after,,,3,572.3333333333334,1717.0,227.16855445950708,0.15047965671113478,0.9340387718267461,0.5286552517266315,398,108,0.23179965055329063
A172_Phase_A7_1_01d00h00m_2_pre,A172_Phase_A7_1_01d00h00m_2_pre_r2c2.png,2,2,after,,,2,318.0,636.0,158.01828996322962,0.1591873711452999,0.8971984244080324,0.4476085895558809,181,49,0.28459119496855345
A172_Phase_C7_1_00d12h00m_1_pre,A172_Phase_C7_1_00d12h00m_1_pre_r0c0.png,0,0,after,,,4,440.75,1763.0,141.88225099390857,0.30897629281903677,0.7252896618533466,0.6872916876918398,317,84,0.17980714690867838
A172_Phase_C7_1_00d12h00m_1_pre,A172_Phase_C7_1_00d12h00m_1_pre_r0c1.png,0,1,after,,,3,1107.3333333333333,3322.0,275.9912336033522,0.22979683730468223,0.7306730022975718,0.6627722628631701,513,100,0.15442504515352198
