before_image_id,after_image_id,pair_type,before_soma_area_mean,before_circularity_mean,before_neurite_length,before_branch_count,before_neurite_density,after_soma_area_mean,after_circularity_mean,after_neurite_length,after_branch_count,after_neurite_density,delta_soma_area_mean,delta_circularity_mean,delta_neurite_length,delta_branch_count,delta_neurite_density,dish,label,is_synthetic
d3_t00_ph080,d3_t12_ph835,real_longitudinal,1403.7265387863508,0.21528080310354866,507.4444913953067,55.05437069124324,0.12299395268457262,579.5461204628554,0.21859841561745802,333.41024881072036,28.963778240598167,0.1389840231369273,-908.8534129074164,-0.01322113338766295,-171.983748977769,-22.897650919259732,0.019725047000556654,3,12.0,True
d1_t00_ph038,d1_t16_ph1025,real_longitudinal,3767.1904422653756,0.3305684531262354,241.39608145443546,30.71456248445321,0.06354422509768452,508.2507295603408,0.28027226895616925,457.2192084516966,34.611568607164074,0.1468484280200606,-3308.4464794016926,-0.056406253886290975,195.96335349163544,-0.004255926324444825,0.08321591862049682,1,16.0,True
d3_t00_ph109,d3_t18_ph1247,real_longitudinal,1172.2654380811407,0.2747818078971485,411.6635891442433,25.626627330822977,0.10768829581374703,894.1699778301642,0.2671139423172793,439.392767074963,35.07012497049796,0.1281965586188545,-407.7665708043613,-0.010514617874237324,15.074340091859003,11.740794438061927,0.01798776889224028,3,18.0,True
d1_t00_ph037,d1_t10_ph633,real_longitudinal,1923.3656225463967,0.2335937701502765,511.92902801232736,58.34163109634772,0.13449872609766259,304.40727074390566,0.32431669304507516,375.835715960431,25.151188890490296,0.16862165432453716,-1655.8396877922878,0.07951366994220366,-128.31804546961996,-33.27547152016732,0.03153201471940646,1,10.0,True
d1_t00_ph015,d1_t04_ph301,real_longitudinal,1295.1668548916173,0.2610995864170897,346.005820049767,43.51450493459815,0.09324950220607701,577.4160625013586,0.32182367457187794,344.4339248006926,16.70345821831643,0.10927359266902135,-688.4147641521839,0.05332854024787386,17.902193129760086,-31.65229257928462,0.0169252381741107,1,4.0,True
d1_t00_ph009,d1_t04_ph291,real_longitudinal,1509.2398626935951,0.1793949024351902,318.6231168503639,26.026109741383493,0.09879051953412499,263.20420689390915,0.2866385584764456,297.7140469601732,7.83402296739548,0.17759925021207265,-1310.3367888375892,0.09848988434856151,-10.84258243870932,-16.679246976465425,0.07724358216821066,1,4.0,True
d1_t00_ph021,d1_t12_ph740,real_longitudinal,3709.9793341549102,0.18226991801033923,284.8075699725963,37.10414094216308,0.07975461849472142,318.4685539886191,0.40983180659094715,281.1563537178344,28.841454085764216,0.14175853373449346,-3246.041604489302,0.24534420919166167,-15.391032127661529,-9.583808978613895,0.05880008583443709,1,12.0,True
d2_t00_ph047,d2_t18_ph1207,real_longitudinal,644.3494916235932,0.20520190198719135,600.1920982734758,50.933638502884214,0.15178758274828708,1429.334228641255,0.21602129397572944,481.87424398983865,73.5315841080412,0.11252391103448003,911.4065455087622,0.013687741521819265,-123.42307330954687,21.68629535069957,-0.03879543258550004,2,18.0,True
d3_t00_ph090,d3_t08_ph553,real_longitudinal,3100.993473004457,0.12789740490649826,251.29350992904233,20.300762982004198,0.08297270025259045,456.6535859991078,0.31667744336901493,439.5653429560868,17.93188005264374,0.14786041071101003,-2824.1405609691697,0.1824196678455956,168.8848560160937,-1.1292005120213089,0.0633276285229054,3,8.0,True
d2_t00_ph049,d2_t20_ph1343,real_longitudinal,1850.9972559485595,0.300085892718793,321.8167847153506,28.330623236226444,0.08949786358633344,944.7088940432683,0.18954514472754058,413.4759182371593,31.34626158821721,0.11811343448967604,-1087.1621099749652,-0.10794823743007337,79.1982941211244,4.711708746545433,0.031135103963892605,2,20.0,True
d2_t00_ph047,d2_t02_ph196,real_longitudinal,540.4498034417101,0.20562837716680915,612.2881362870764,52.42298435015412,0.1514113389001739,551.8039516335187,0.4025462696779046,403.4465905787315,33.15327370014918,0.1170233447715372,-11.012090013941624,0.1828765534520146,-215.76670350147637,-18.906038955593054,-0.03310733091682028,2,2.0,True
d2_t00_ph065,d2_t04_ph314,real_longitudinal,974.946635456996,0.34520539653456966,427.82554153652575,38.17305194154447,0.10695034013919168,4203.593471607654,0.09393459317746979,330.748479207508,18.011575183466284,0.07868534742316412,3153.380684200622,-0.24273209209494884,-100.97470729393375,-17.99988095788627,-0.02587503923853872,2,4.0,True
d2_t00_ph045,d2_t14_ph922,real_longitudinal,1184.474147078884,0.2797630624315347,334.02995974253565,36.032672985272534,0.14933244006304766,689.2697868090185,0.4039419314658256,303.7398886289213,21.038512471836473,0.10966084855108227,-449.9454758691598,0.12520873583836267,-40.626915253979135,-16.709413699697798,-0.037236999546329794,2,14.0,True
d3_t00_ph085,d3_t22_ph1508,real_longitudinal,2015.2967412509963,0.17511624178971424,372.20584330615446,41.73929012425728,0.0955107469201395,640.8719520999375,0.29441735924020945,570.1827188396204,70.15188996070552,0.15151374822261104,-1317.5363449799938,0.1137339666155204,181.05187958971817,30.11269080185895,0.053046636319129585,3,22.0,True
d3_t00_ph074,d3_t06_ph433,real_longitudinal,3658.867879149515,0.1666813455292749,311.6470995838373,28.09493820328292,0.08468338692787303,1548.990363734269,0.2411471248766919,434.1738746682535,48.919240488005144,0.14167246661890256,-2137.3356286334974,0.06182450140614233,141.5508919102587,19.130945767699842,0.05986116820941134,3,6.0,True
d3_t00_ph099,d3_t18_ph1249,real_longitudinal,3354.791135190447,0.1823958171439494,252.2337773980937,36.562689049538264,0.0780448303966805,419.8761640076279,0.3319148981506879,349.33442695010757,17.57468750990213,0.13885783744641592,-2961.039847692349,0.16721033738628294,104.84008148298435,-13.860884621261688,0.06066103819128484,3,18.0,True
d3_t00_ph107,d3_t22_ph1532,real_longitudinal,2148.7951687365753,0.16569813922191148,450.93357008601987,34.692288205546916,0.105460980611047,621.0648437229579,0.3198420386591317,266.00970632932126,20.10795168348349,0.11464307265078512,-1765.9523490218362,0.15780808414102812,-189.35997024653548,-18.180867788016158,0.01029605835179862,3,22.0,True
d3_t00_ph105,d3_t06_ph432,real_longitudinal,3251.0533409548593,0.2785779394156205,241.79851246529864,37.83624543859319,0.06978458235135937,283.5317117195419,0.4399361833187953,297.10022389375285,35.62261700658717,0.15137459637998385,-3003.4226615479893,0.16400886904205203,66.93857330281509,0.19658958708347063,0.08750992011092526,3,6.0,True
d1_t00_ph029,d1_t10_ph621,real_longitudinal,4133.158174958712,0.2213467074073453,281.2865324452938,30.265309159646424,0.07064686780327832,843.7047621134774,0.18413612362708445,438.7634640197646,12.579596236944171,0.13074226634693087,-3233.6343591837594,-0.029636565071985112,163.3120815676462,-18.14671540030788,0.061074719868011246,1,10.0,True
d2_t00_ph071,d2_t08_ph533,real_longitudinal,1755.0471537056683,0.1574722862367008,372.17700979673424,61.82845571402365,0.11373343845099995,1374.2692476582645,0.29019490971019696,452.1281804657284,10.195504719310874,0.11544886824672988,-265.5999010233793,0.12333153159241725,90.62878251190146,-51.71615553511062,0.003620967096872372,2,8.0,True
d1_t00_ph043,d1_t14_ph889,real_longitudinal,3756.660082521055,0.18495370326347457,370.5951107862697,53.561754415958255,0.09488332876391936,958.7294014815164,0.3397199687769915,468.010803717033,46.88935679595338,0.13029457635473446,-2978.189246744705,0.16026697391782896,115.1500291532369,-3.6815050832547107,0.03325705598147162,1,14.0,True
d1_t00_ph025,d1_t22_ph1348,real_longitudinal,1981.4223434891608,0.24175272214625332,336.2766924350679,34.08727058537424,0.08455418847041389,343.36770823950934,0.3772681963253177,529.8009999596221,64.03658361918491,0.19468418538456106,-1473.7504252583153,0.13903921893818885,199.69808949584132,28.055258886114135,0.10967612379586801,1,22.0,True
d3_t00_ph095,d3_t06_ph433,real_longitudinal,1309.5096556300655,0.2794325687121924,432.7832803916901,31.153746015674887,0.10999739954427276,1539.2306925273804,0.23505982430225603,451.14699444574865,48.983734351469735,0.14206815473048995,216.02925289525177,-0.02468374878883687,21.514599856872323,16.409920735603993,0.026271321028436986,3,6.0,True
d2_t00_ph051,d2_t18_ph1226,real_longitudinal,4178.017391518881,0.18445430897598922,337.01717894872957,36.06460493448718,0.08381878102779682,765.4675416387743,0.27611956042040514,477.0666198682607,49.25840973550683,0.13243883624266328,-3335.8930146671587,0.08948415739502637,157.1148871847514,13.388623536249058,0.046656034255629884,2,18.0,True
d3_t00_ph082,d3_t12_ph829,real_longitudinal,3208.0270303263233,0.2289252270554681,211.8315558391877,29.22568519412456,0.0672685274760771,758.5444730981366,0.35510562860496453,386.29726244451746,48.84342409694792,0.13163253398020397,-2537.198428087799,0.10869242528483897,168.37133516026984,20.099002064679084,0.06609346785058046,3,12.0,True
d2_t00_ph051,d2_t12_ph803,real_longitudinal,4022.5912710822095,0.18793025429129706,342.4072074992424,35.86226885086229,0.08307893533850819,371.05904526363884,0.2763698538908264,442.71333673624946,5.237055542701765,0.16007600800945904,-3730.060321709789,0.09335468799415449,112.81612169594966,-31.202950005289857,0.07711137003173017,2,12.0,True
d3_t00_ph080,d3_t04_ph330,real_longitudinal,1311.1030561529055,0.20893719572147681,507.3045167432461,55.16871962760958,0.12383983219984558,496.4717843365893,0.26541402595849994,353.00183859172415,13.583086393518965,0.1497474011448341,-967.9284980746141,0.05784176637001784,-131.5712310608637,-42.843305512493636,0.02554471202129991,3,4.0,True
d2_t00_ph069,d2_t12_ph808,real_longitudinal,1928.8701667785592,0.2387286925685763,342.83974772893083,72.84630641024538,0.09655188561468406,594.2752636758939,0.3893909049568842,455.3447659033272,34.72856559436348,0.14285804268961153,-1361.650725441476,0.1521647289785146,107.21669418237077,-35.56380378419487,0.04582834271040796,2,12.0,True
d3_t00_ph106,d3_t06_ph428,real_longitudinal,219.42501283675688,0.3190225798101354,384.93183251722,24.5830039052546,0.15761960383011886,385.03420615974295,0.41551980369367886,292.43390025982444,16.15609427120313,0.13230009079579505,-72.60781082972699,0.09610736341851152,-125.06122664915003,-7.655999806213361,-0.023438809812255868,3,6.0,True
d3_t00_ph088,d3_t18_ph1234,real_longitudinal,3594.1892203198145,0.18217454649288783,257.66848174680376,24.320207641795573,0.07345961222815625,1005.3623828906508,0.379316988267641,303.2598624235432,31.581080406036545,0.09746325945340971,-2571.893835318546,0.20464767661529898,35.48608606650103,7.441217327379097,0.022800558527158815,3,18.0,True
d2_t00_ph064,d2_t02_ph208,real_longitudinal,1137.2596097978803,0.33468699953325065,178.68827009532978,16.24353801868409,0.08025718539148972,547.6875210732582,0.24641512645100663,209.44528957287446,5.109554840520769,0.10940062495338575,-530.8836706196915,-0.08263569687819475,28.555555350797206,-13.538375480595315,0.03054700425503685,2,2.0,True
d3_t00_ph094,d3_t04_ph350,real_longitudinal,3580.196236778813,0.17252529156663043,310.06565892589106,53.8696698941566,0.08772191492073872,539.3696709317045,0.23343418869754815,475.6664810862704,42.70454765314676,0.15002351480631626,-3056.013869151055,0.06963742988556054,172.31117928713127,-13.403160509976262,0.059103007295708006,3,4.0,True
d3_t00_ph098,d3_t12_ph828,real_longitudinal,2227.8427820780353,0.30904727103474344,336.56828337945296,69.28746386146318,0.0801594608667372,502.21448879495966,0.2196923710056918,583.5116721553048,23.998719920100502,0.1845108165612586,-1628.3049170923764,-0.0746506370961821,254.4770762180498,-50.02462448581003,0.10183820772563906,3,12.0,True
d3_t00_ph105,d3_t14_ph974,real_longitudinal,3316.429405647439,0.27127170502560316,229.22280942072786,35.64323821110637,0.069338304694216,634.8620537598629,0.48548974304652354,392.20926273737473,37.133474913167866,0.1222769216767414,-2753.206038438136,0.2062250079464893,167.79820201003906,0.3835710246875169,0.048711608446662995,3,14.0,True
d1_t00_ph040,d1_t04_ph304,real_longitudinal,4154.6106427792,0.3431610367926956,297.251691149218,42.61917535297739,0.07310869413263071,433.6024120149566,0.3139256106396404,374.5940073046302,44.365294018473065,0.1473611208064688,-3837.063420143755,-0.035736380705275045,80.13463624315538,0.32312751918906835,0.07879591089117072,1,4.0,True
d3_t00_ph102,d3_t02_ph218,real_longitudinal,4128.802916853732,0.4075586248894286,182.21429790447237,21.810960040839177,0.04193566618314143,490.3913067184214,0.3539951172174536,453.7921331659163,20.621205321870356,0.1189372870009386,-3616.9208473551034,-0.040306968621823334,266.0963814882791,0.9303510777843631,0.07657143052868635,3,2.0,True
d1_t00_ph012,d1_t06_ph386,real_longitudinal,1888.7387115120014,0.41548946095540373,349.49701047522063,35.617005365902216,0.09373370404883305,455.6164453272268,0.22260475222226644,304.608853557314,27.94518563453507,0.15911324045738617,-1278.4152398505344,-0.1960340201105289,-26.803865923140933,-11.102535897612492,0.06216485339424495,1,6.0,True
d2_t00_ph050,d2_t12_ph784,real_longitudinal,821.375993495488,0.26415781903826646,308.3251694311402,19.761127208790942,0.11790562467069823,304.2714943811173,0.3139759677878946,538.8531861616206,45.24712869919529,0.16960615164132883,-694.1395400595449,0.04317753155914277,231.47025607679794,23.505656297899137,0.04892545496767173,2,12.0,True
d3_t00_ph109,d3_t08_ph571,real_longitudinal,1344.6027666923358,0.27777119968345854,421.94433209536413,23.379277353476375,0.1088114294203767,290.5276599686269,0.3241698448439143,342.8035256406046,17.55400044695875,0.17541018413621629,-782.6367505069463,0.03675173872587694,-73.28330713032331,-4.710153311303757,0.07069911235497077,3,8.0,True
d1_t00_ph020,d1_t04_ph308,real_longitudinal,3638.3609275689887,0.24199053670376472,225.01669001132072,24.49975811375936,0.06272565898460152,370.62786130261884,0.2991263717468827,500.2502374292364,29.820679552481618,0.1615260480004836,-3247.8954230480545,0.04605972752349828,273.6858948913066,5.60270089368765,0.09846843316391668,1,4.0,True
d1_t00_ph029,d1_t08_ph493,real_longitudinal,4038.2249728664183,0.22069453092858612,276.93906211773407,30.097851889479887,0.07019937714356458,326.21793668572434,0.3818546063455195,246.34971033508398,14.49536030884455,0.15708525573353888,-3797.065200992702,0.17880787067748444,-44.09911695389117,-14.55538688002725,0.08548134425583238,1,8.0,True
d1_t00_ph010,d1_t10_ph621,real_longitudinal,3432.033643029307,0.06663334954218157,397.0017740979765,40.80727150883868,0.1149937483183215,815.1116020375068,0.19068325416031187,435.8007791441951,13.089398738515033,0.1299172407344008,-2572.2473979401316,0.1174761748820513,40.41787693245983,-29.669986673982336,0.011614120531670342,1,10.0,True
d1_t00_ph043,d1_t08_ph483,real_longitudinal,3755.885182286055,0.1740406662765105,372.36077237351293,50.64714661997813,0.09271186870130736,372.2475991902607,0.35268898585312497,343.3266812780458,31.38110751130128,0.1457945976806716,-3383.8252431285036,0.17424213277736827,-15.639309958471122,-22.837817556564012,0.049101036049135786,1,8.0,True
d1_t00_ph032,d1_t12_ph755,real_longitudinal,4346.538725485477,0.03439912630954735,625.7317757041046,67.5784619265544,0.14523961059382498,291.9378019070315,0.3707987320905469,327.7769188208203,13.208031143696678,0.1397931362060545,-3902.795374443868,0.3310895402189713,-294.94415103089773,-54.75567537748143,-0.0073466616623176564,1,12.0,True
d1_t00_ph008,d1_t08_ph475,real_longitudinal,2926.9980440131812,0.31976549439139745,183.71512839323566,9.925187806263947,0.05922437440474412,267.9524945793042,0.30858458715906223,353.4047159012279,24.44938379885047,0.16610814405920543,-2669.018974939304,-0.024232310079804323,163.45354535046053,17.33699235618344,0.10016184918168387,1,8.0,True
d2_t00_ph069,d2_t06_ph410,real_longitudinal,1747.2928701327662,0.2370707197713889,354.27235919045995,73.54259959792851,0.09465490222702878,435.4134295735634,0.44576962030832146,333.2801645128008,27.449798559006837,0.12273397373967583,-1366.4378499394325,0.2120195753183247,-7.810774072319795,-48.45969859135535,0.02861454601929781,2,6.0,True
d1_t00_ph037,d1_t10_ph633,real_longitudinal,1972.2934642385887,0.22804440582527088,515.3388089066419,58.497294224451814,0.13335398493490805,307.81828428879504,0.32105362827096107,378.27681906903535,22.88621092505736,0.16613008991781478,-1523.6215360075923,0.08008089645643601,-125.41244312127152,-32.05541157730426,0.032462856250852004,1,10.0,True
d1_t00_ph012,d1_t04_ph282,real_longitudinal,1746.5105405355912,0.40452684486411183,363.20764871363235,35.154271048545915,0.09274424747905141,248.71804442020152,0.32133570511667936,229.82800720660157,5.422836035725203,0.1650902813531495,-1544.6251508396938,-0.09869116014569412,-129.13403225673497,-28.45142639093967,0.06935771116418672,1,4.0,True
d3_t00_ph080,d3_t10_ph690,real_longitudinal,1246.3127485298594,0.20220611008735515,497.7184394146305,53.995514828420646,0.12256530558463838,448.41576328641844,0.34633282867131565,414.1677646928971,38.753937069738264,0.140754151843072,-839.412800902165,0.13815723326333387,-96.01286520137583,-16.624793591670976,0.017008387959212796,3,10.0,True
d3_t00_ph109,d3_t04_ph347,real_longitudinal,1455.8097865321906,0.28039015174560095,412.6452423501102,24.36269646399418,0.10737161049382538,514.5354236330206,0.38066089279718873,310.65530853832536,31.31712586155939,0.12790086213344667,-752.0124448475042,0.11802094338208317,-100.20945106988846,7.230642232770221,0.017080151392370967,3,4.0,True
d3_t00_ph079,d3_t06_ph427,real_longitudinal,1826.6616288202542,0.4418747078680759,205.31309831086986,32.559056378097566,0.058359647759500956,844.93428100351,0.16767783926243032,335.5281152200461,28.243543440167066,0.133455847348234,-924.4002669256649,-0.2636389257561392,135.8857544840526,-2.796211420958497,0.07598258948154456,3,6.0,True
d1_t00_ph010,d1_t18_ph1197\,real_longitudinal,3410.823071094088,0.07009475242142682,396.9190055595516,42.18484081830546,0.11777713853871281,1718.0096474866616,0.22760741271117038,446.7785947640554,68.38541543000707,0.1310431310731985,-1676.7071775125837,0.16622357888568826,49.89206857251361,24.938079916730693,0.013542408600469121,1,18.0,True
d1_t00_ph007,d1_t06_ph402,real_longitudinal,1374.5373274265064,0.22804216476028621,392.1419952144219,36.10696820374316,0.10202947275577134,299.35071212135546,0.3204933403516848,263.79872577778787,15.177258646594378,0.16629205033290667,-972.1972748725344,0.08059384617223511,-140.19783234308798,-18.01070440053946,0.06590370980308352,1,6.0,True
d1_t00_ph012,d1_t14_ph897,real_longitudinal,1930.220420996681,0.4153969261317023,358.1472120406896,36.54559539347964,0.09441501845797597,758.0524181871522,0.3165746081396024,137.4220201590379,15.67495765716313,0.09723282933646324,-1143.5565624471628,-0.09689126392845683,-206.442590229356,-21.86864844366179,-0.0011351592435563645,1,14.0,True
d3_t00_ph100,d3_t12_ph829,real_longitudinal,1257.4286144488656,0.21931496168870757,313.41571787709717,48.250801475522266,0.12461529937672444,710.4769769686807,0.3410600942538357,377.3261715416068,48.52575222505366,0.1320715644999506,-558.5547254432811,0.12885399261217426,67.66440044866133,0.9440306166823138,0.009349258138382182,3,12.0,True
d2_t00_ph067,d2_t04_ph312,real_longitudinal,1525.659266096415,0.6061328200599936,139.3324207084443,12.199454454130763,0.04529399883186914,337.633169196674,0.2813340899965806,479.97913454464606,33.15714235678154,0.17114644310503993,-1350.5785273726685,-0.29759959830765537,344.91951363250524,22.85456197797791,0.12276886228530276,2,4.0,True
d3_t00_ph108,d3_t10_ph695,real_longitudinal,2160.9452554746454,0.23971122774321355,320.01842172843067,32.015864857077794,0.07616619183481615,339.87572824352793,0.3171826398693634,287.6870169307661,42.883688800832886,0.15715030452068973,-1638.1770096911082,0.09632916103851545,-19.247096067910707,12.979403601271262,0.08124722544586899,3,10.0,True
d3_t00_ph107,d3_t22_ph1532,real_longitudinal,2147.9911769846112,0.15094311052476012,446.74449663991237,36.50603927722969,0.10232042260654854,589.3518438614007,0.3151982710634207,254.75859338677895,18.726468347709773,0.11698953667687957,-1688.6785064580065,0.16065958193074492,-193.21228062884626,-16.538714626468305,0.011216327213103418,3,22.0,True
d3_t00_ph101,d3_t18_ph1244,real_longitudinal,1142.2679502199724,0.2796705771210825,402.39221705546,51.079715889669416,0.11979201551194767,635.468687169237,0.4094670805365769,282.1452105392999,15.03712688846012,0.08098350944023583,-452.40984178189507,0.11326063173962239,-138.93560112415705,-35.89664048859085,-0.0392421557295706,3,18.0,True
d1_t00_ph004,d1_t10_ph623,real_longitudinal,3282.882273261059,0.08958621768832592,384.8313948442358,24.82499796036126,0.11194446873297594,279.0875188756727,0.27069716223659557,562.7062967068117,31.391304890593414,0.18492782013807976,-3086.8450875420876,0.1582426447459703,176.135980207218,7.649884376522817,0.0703274344967325,1,10.0,True
d1_t00_ph030,d1_t10_ph614,real_longitudinal,5007.1977692153005,0.20597420414477066,327.67960737798523,26.51005019926503,0.06515169599358164,290.6712934650884,0.2874399606152552,469.2694853588051,9.039291042911177,0.16681085601839069,-4769.072274825845,0.08243553234364262,125.28769846561904,-17.97658152355504,0.10002184457659645,1,10.0,True
d1_t00_ph005,d1_t10_ph638,real_longitudinal,1053.0170696268624,0.2569619818141638,409.5386520961771,45.09626952829609,0.11068991381920623,487.7070021014006,0.3380895426999529,327.868410660969,7.7511895561727755,0.14831906865664646,-376.67153465193917,0.07382050597529834,-83.36962271491305,-37.93753232107384,0.035105667248867864,1,10.0,True
d1_t00_ph016,d1_t14_ph879,real_longitudinal,1787.7638132371626,0.32266085225118984,232.73648477792906,28.754693936508286,0.06741422652478374,1082.939690785059,0.21741856556008457,513.2832286163881,67.26464552629292,0.15227209162310518,-542.1602763006475,-0.09098960863794896,287.81649746150396,38.50429401188281,0.0860923716268004,1,14.0,True
d1_t00_ph031,d1_t18_ph1201,real_longitudinal,2174.7551300934874,0.0933525046488868,507.9290420701676,55.99639632001779,0.11386683493296028,604.4545532666885,0.35642732816442707,449.8196856798242,57.98579024901256,0.14510203285701265,-1569.5233464829037,0.24996834470938112,-68.20176047087568,2.1139252918143985,0.03176056135834486,1,18.0,True
d1_t00_ph009,d1_t20_ph1311,real_longitudinal,1560.766996421762,0.17695842690666064,325.66395939412484,26.069748383894797,0.10035906144380533,1487.0880522156124,0.25103791984207663,515.2281088639869,79.23254252802619,0.11238386519203558,-145.78724880393926,0.0658279601803787,189.23663608364956,53.681662393288086,0.012472872063573176,1,20.0,True
d1_t00_ph042,d1_t04_ph300,real_longitudinal,1794.489413704604,0.1064616335949764,440.46957636095453,50.66835426032577,0.11524073667889259,281.2857021825137,0.3837916071452536,313.1427266372475,8.924785817362336,0.15132354095705686,-1475.3505473687562,0.2819505791666406,-116.87814577095646,-40.70498771313176,0.037112050286333305,1,4.0,True
d1_t00_ph024,d1_t14_ph901,real_longitudinal,1267.9478015011116,0.25581096886418453,290.05813730350906,37.21560804101843,0.11851567271931196,391.6633463879524,0.34531422208214424,382.93057971436025,7.972679949840201,0.12270195370329975,-765.0211796428091,0.0992017835233399,87.25074968600973,-28.798383775578163,0.004457618105318271,1,14.0,True
d2_t00_ph054,d2_t22_ph1479,real_longitudinal,758.2175876603518,0.2551418867864986,329.95238478855293,61.074989138654814,0.11460541451339319,1032.934341472978,0.2744711703892966,452.2298938804265,63.394705045928816,0.14184486362696822,319.33704245673266,0.019507093733356143,120.1395942555515,3.878851548219263,0.030077094042476188,2,22.0,True
d1_t00_ph039,d1_t02_ph173,real_longitudinal,1342.2736359174346,0.2815500250613739,512.0299066553206,56.88561329903287,0.1256964967843584,353.75691260162245,0.3175555879772193,264.1497473310231,13.22834532866273,0.14183091807637768,-975.5713867753155,0.03405279081070121,-262.4457686452896,-45.561858513656375,0.015728256651930745,1,2.0,True
d2_t00_ph071,d2_t22_ph1475,real_longitudinal,1749.4266842807074,0.16138367512062818,366.91725039763026,61.42648975301685,0.10951496932053585,878.9608477639463,0.3181828564348527,459.6067543191144,36.71621677423097,0.13259719221235608,-772.1798831977808,0.15982356841952833,97.24715236211881,-26.02625899475152,0.016796575959955398,2,22.0,True
d1_t00_ph028,d1_t06_ph395,real_longitudinal,1403.8757543046581,0.4767792681096393,372.0548501187821,54.20609307896796,0.08493312881685446,475.86023181436263,0.2801391051934452,182.31602762576404,6.642552543124854,0.12551290605611473,-769.4398855755281,-0.19383935340145594,-202.504860779635,-48.31960009908655,0.04084363022126494,1,6.0,True
d2_t00_ph064,d2_t04_ph312,real_longitudinal,1072.1319493735418,0.33397023883073124,179.2180196545175,16.81451248600257,0.07749712187680664,397.9066155112929,0.2800053949828009,474.13757013069045,35.15513768286235,0.1699196439563806,-767.6483397550153,-0.04419676312914168,301.5386578943395,14.062907910430017,0.09230414923801998,2,4.0,True
d1_t00_ph021,d1_t04_ph292,real_longitudinal,3557.8830209356092,0.16943512153317974,281.54159168573767,38.188264544455876,0.07930098575682427,406.6771080517353,0.24113438179993676,308.18189506369515,9.244213975453397,0.18376174516139523,-3094.7133239663317,0.0672737114024294,3.723206334770717,-29.930507355514077,0.10106745479618962,1,4.0,True
d2_t00_ph069,d2_t20_ph1350,real_longitudinal,1753.4220783934081,0.24328361365546589,341.00802302538546,72.11763748399424,0.09626075186281423,711.4239749621335,0.35858595595020504,428.75709200308853,38.108100131722296,0.14437510191207065,-1049.0298941664137,0.110059705706359,81.92506187349733,-34.78615762238421,0.05002960028320665,2,20.0,True
d1_t00_ph001,d1_t22_ph1473,real_longitudinal,444.9860930057859,0.27933234708659727,448.28089177206544,16.242132997546026,0.1635313721229421,2157.868323652666,0.2704062844038604,483.94892433887327,67.8602612035868,0.11224839430356222,1793.3826473258034,-0.012238271448577448,15.389440283819292,49.57004565625116,-0.052803395298472736,1,22.0,True
d3_t00_ph079,d3_t16_ph1108,real_longitudinal,1751.8814993371195,0.43278463383497895,212.76521907548533,33.110408590105,0.06029533620885555,2885.304046359255,0.3269261412124538,173.9327997487836,14.066879951731408,0.06524006758836343,1059.172376553137,-0.11961718908410442,-19.73399776768956,-15.43068003952664,0.002471739281107236,3,16.0,True
d2_t00_ph071,d2_t08_ph533,real_longitudinal,1629.31324698591,0.15882044002387397,378.48379289176773,61.212316414991506,0.11366893678531181,1337.4932488425384,0.2958376307710542,453.5382599021516,10.910628935658643,0.11369142249096525,-349.7807458359048,0.11375914187017566,78.20451368773428,-51.342686765509896,-0.002181194179186507,2,8.0,True
d3_t00_ph087,d3_t14_ph980,real_longitudinal,2122.0345919722686,0.22549366087926737,354.9574552364587,37.238644274313195,0.08408501773598485,291.15929699519654,0.5407945812244208,230.2171328312341,15.009974186133356,0.10957488773962815,-1884.7137809108385,0.30571320465053875,-121.04826055367012,-22.222237058066447,0.030236275237935397,3,14.0,True
d1_t00_ph024,d1_t18_ph1150,real_longitudinal,1202.681171939749,0.2533745736347783,285.51858067049795,38.048797624507756,0.11910136979823462,338.25043147853063,0.44620092648290344,284.40315179834755,21.091758672623662,0.1299184046476643,-890.3203168666827,0.20010611342643567,0.4704507641683704,-14.913375625644052,0.01556689220621266,1,18.0,True
d3_t00_ph081,d3_t10_ph696,real_longitudinal,666.2021371929982,0.25638442429148306,660.4293018707879,73.06179349752045,0.17370173913009357,538.852286804736,0.5872835862333368,197.87226320002634,6.541910477177126,0.08168787849315026,-110.73803841422396,0.3446848281886868,-461.4138875655491,-66.24346089537437,-0.09384325928564606,3,10.0,True
d3_t00_ph085,d3_t18_ph1248,real_longitudinal,1970.206292960125,0.1934859439663502,378.9154205677064,39.415731159071676,0.09252087182704997,833.1936644594563,0.3714987860468377,305.1819722839307,38.31011001099294,0.1315008905631023,-1165.450540895672,0.1962598379634115,-67.811648443452,-1.6897463216809379,0.03673441691216336,3,18.0,True
d1_t00_ph043,d1_t16_ph1036,real_longitudinal,3838.977693355509,0.1879051742992563,366.33141859100095,50.19980037029926,0.09577279511005309,576.4037050751041,0.2808866326741597,455.40842423965836,28.846765636781587,0.14245653639297307,-3351.7413946331544,0.10831117660574069,95.01740279811462,-23.348752463380865,0.04508126049688372,1,16.0,True
d3_t00_ph099,d3_t20_ph1382,real_longitudinal,3215.304168318649,0.17413974686281183,255.1459666107501,33.89693284011029,0.07915196461484626,662.6505020696947,0.414689048503568,359.3637407927381,32.881130418261115,0.10685054378851,-2671.839335085118,0.23078466146003887,99.68744131490223,-1.9194590167708052,0.025385974619261235,3,20.0,True
